entry_time,exit_time,symbol,direction,entry_price,exit_price,pnl,ret,reason,feat_date,feat_Open,feat_High,feat_Low,feat_Close,feat_Volume,feat_time,feat_date_only,feat_day_of_week,feat_ret,feat_mock_volume,feat_vwap,feat_vwap_bias,feat_macd,feat_signal,feat_macd_hist,feat_atr,feat_rsi,feat_rsi_fast,feat_body_length,feat_upper_shadow,feat_lower_shadow,feat_body_avg_5,feat_momentum_explosion,feat_daily_open,feat_yesterday_close,feat_gap_amplitude,feat_intraday_trend,feat_dist_from_ma20,feat_recent_high_20,feat_recent_low_20,feat_pullback_from_high,feat_bounce_from_low,feat_gap_filled,feat_spot_futures_proxy,feat_bb_upper,feat_bb_lower,feat_bb_width,feat_is_squeeze,feat_vwap_5,feat_slope_vwap,feat_ma_20,feat_slope_ma20,feat_vol_surge_ratio,feat_price_roc,feat_pv_divergence,feat_pc_ratio,feat_foreign_net_oi,feat_dealer_net_oi,feat_foreign_net_oi_zscore,feat_foreign_net_oi_momentum,feat_dealer_net_oi_zscore,feat_dealer_net_oi_momentum,feat_dealer_relative_momentum,feat_dealer_extreme_score,feat_foreign_spot_net,feat_dealer_spot_net
2026-06-11 09:16:00,09:17:05,TXV44000F6,Call,199.0,238.0,9250.0,0.18592964824120603,觸及高點回檔動態停利 (238.0),2026-06-11 09:15:00,43443.0,43495.0,43395.0,43411.0,960,09:15:00,2026-06-11,3,-0.0006905918372044351,960,43006.50989481817,0.009405322733025542,124.5858064598433,100.09966225376078,24.486144206082514,107.42857142857143,63.20960698593347,86.72566371566293,32.0,52.0,16.0,64.2,0,43186.0,43179.0,0.00016211584334977278,0.005210021766313037,0.0062037370765134206,43495.0,42888.0,-0.0019312564662604455,0.012194553254989457,0,0.009375491360356144,43431.701594596765,42854.99840540323,0.01336713976067041,1,12632.482570475902,880.199003025589,43143.35,8.757562822463903,1.8689769298123842,-0.0006905918372044351,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-11 09:18:00,09:18:40,TXV44000F6,Call,238.0,211.0,-7250.0,-0.12184873949579832,觸及原始動態停損 (213.1),2026-06-11 09:17:00,43489.0,43495.0,43378.0,43408.0,356,09:17:00,2026-06-11,3,-0.002000229911484075,356,43015.572946760214,0.009122906574451034,138.20109171422519,113.62186198413247,24.57922973009272,111.42857142857143,65.22187822403188,41.79104477549566,81.0,6.0,30.0,80.0,1,43186.0,43179.0,0.00016211584334977278,0.005140554809428863,0.0053686984959305725,43509.0,42888.0,-0.0023213587993288214,0.012124603618727567,0,0.009088966913247967,43521.46121308997,42830.938786910025,0.01599312644882896,0,5475.9914953933385,-3252.8388001775934,43176.2,10.723406820550455,0.6713814238554052,-0.002000229911484075,1,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-11 09:19:00,09:19:40,TXV44000F6,Call,211.0,219.0,1500.0,0.02843601895734597,觸及高點回檔動態停利 (220.0),2026-06-11 09:18:00,43416.0,43418.0,43312.0,43331.0,421,09:18:00,2026-06-11,3,-0.001773866568374527,421,43019.20502351851,0.00724780888700817,131.43520660092327,117.18453090749064,14.250675693432626,110.57142857142857,64.09736308225419,33.87096774152576,85.0,2.0,19.0,78.0,1,43186.0,43179.0,0.00016211584334977278,0.003357569582735068,0.0033796417973348115,43509.0,42888.0,-0.004091107586935943,0.010329229621339062,0,0.007219974886713896,43536.92586028858,42833.174139711424,0.016296188624932515,0,6660.22307411464,-4727.7005632442915,43185.05,9.665452497315199,0.7745377610141211,-0.001773866568374527,1,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-11 09:19:59,09:22:12,TXV44000F6,Call,221.0,200.0,-5750.0,-0.10407239819004525,觸及原始動態停損 (200.4),2026-06-11 09:19:00,43317.0,43400.0,43279.0,43351.0,515,09:19:00,2026-06-11,3,0.0004615633149476217,515,43023.409287057555,0.007614243463522643,126.23190394405538,118.9940055148036,7.237898429251771,110.5,68.27225130789967,10.869565217214088,34.0,49.0,38.0,63.8,0,43186.0,43179.0,0.00016211584334977278,0.0038206826286295605,0.0035429922021762467,43509.0,42888.0,-0.003631432577167859,0.010795560529751662,0,0.007583478219277475,43554.502778998714,42841.39722100128,0.016507856460721355,0,8274.9314306894,3756.879360894176,43197.95,8.317491870750851,0.9235183358720999,0.0004615633149476217,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-11 09:22:59,09:23:23,TXV43800F6,Call,256.0,275.0,3400.0,0.06640625,觸及高點回檔動態停利 (275.0),2026-06-11 09:22:00,43357.0,43358.0,43215.0,43223.0,442,09:22:00,2026-06-11,3,-0.0029526423842587413,442,43028.93654517319,0.004510068581943104,98.89522091696563,114.49871477795244,-15.603493860986816,106.42857142857143,62.041284402673654,2.238805970099122,134.0,1.0,8.0,57.0,1,43186.0,43179.0,0.00016211584334977278,0.0008567591349048105,2.3135883987086127e-06,43509.0,42888.0,-0.006573352639683593,0.007811042715911029,0,0.004489829577071623,43585.065359151835,42860.73464084817,0.016758031467200257,0,11055.883101851852,3360.6945198949725,43222.9,5.775737043078287,0.8739495798302047,-0.0029526423842587413,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-11 09:24:00,09:25:29,TXV44000F6,Call,205.0,217.0,2500.0,0.04878048780487805,觸及高點回檔動態停利 (217.0),2026-06-11 09:23:00,43229.0,43350.0,43222.0,43312.0,325,09:23:00,2026-06-11,3,0.002059088910996376,325,43031.0521790255,0.006528955411214286,92.37932569476106,110.07483696131418,-17.695511266553112,107.78571428571429,61.95402298750879,41.818181817611574,83.0,38.0,7.0,56.6,1,43186.0,43179.0,0.00016211584334977278,0.0029176121891353007,0.0018307837674360963,43509.0,42888.0,-0.004527798846215621,0.009886215258347094,0,0.0064984802291427205,43593.23241384906,42872.46758615094,0.016671693577871995,0,8625.245098039215,9633.728387543999,43232.85,6.040722803728248,0.6529382219976837,0.002059088910996376,-1,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-11 09:25:59,09:29:14,TXV44000F6,Call,220.0,237.0,3750.0,0.06818181818181818,觸及高點回檔動態停利 (239.0),2026-06-11 09:25:00,43400.0,43409.0,43318.0,43366.0,363,09:25:00,2026-06-11,3,-0.0008524756353247565,363,43038.45089581686,0.0076106155627216066,90.32687308997993,103.47019555185972,-13.14332246187979,107.14285714285714,56.75675675582304,82.94930875461361,34.0,9.0,48.0,69.8,0,43186.0,43179.0,0.00016211584334977278,0.004168017413050429,0.0022522132125988702,43509.0,42888.0,-0.0032866763198417964,0.01114530871106111,0,0.007570142844702063,43609.58895440576,42927.51104559425,0.01576382635451137,0,8597.410158383396,-2223.6784893797076,43268.55,10.561531040259087,0.7564075849119475,-0.0008524756353247565,1,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-11 09:30:00,09:30:15,TXV44000F6,Call,224.0,200.0,-6500.0,-0.11607142857142858,觸及原始動態停損 (201.2),2026-06-11 09:29:00,43467.0,43492.0,43379.0,43395.0,460,09:29:00,2026-06-11,3,-0.0017023626032345307,460,43051.18782799284,0.007986125107182183,84.7254754233436,93.0227490599633,-8.297273636619707,101.92857142857143,49.03846153763637,62.051282050327416,72.0,25.0,16.0,48.8,1,43186.0,43179.0,0.00016211584334977278,0.004839531329597443,0.0009710999725508,43509.0,43095.0,-0.0026201475556780754,0.006961364427427614,0,0.007930546099733806,43516.90885727362,43188.89114272638,0.007566223125724766,1,10943.91447368421,10389.06043351985,43352.9,14.367982037713498,1.0041475660314252,-0.0017023626032345307,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-11 09:31:00,09:31:40,TXV44000F6,Call,212.0,192.0,-5500.0,-0.10377358490566038,觸及原始動態停損 (193.5),2026-06-11 09:30:00,43399.0,43405.0,43300.0,43343.0,337,09:30:00,2026-06-11,3,-0.0011982947344164607,337,43053.49606009787,0.0067242841208066265,76.69498916716111,89.75719708140286,-13.062207914241753,99.64285714285714,40.49999999929125,36.68341708487412,56.0,6.0,43.0,53.2,1,43186.0,43179.0,0.00016211584334977278,0.0036354374102717637,-0.0004243405425101826,43509.0,43149.0,-0.0038153025810750926,0.004496048575864922,0,0.006676535810700918,43502.11905568406,43220.68094431594,0.006490521785922714,1,8123.799221357063,5056.738511720066,43361.4,10.585113198377613,0.7605506657622194,-0.0011982947344164607,1,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-11 09:33:01,09:33:22,TXV43000R6,Put,406.0,423.0,1500.0,0.03694581280788178,觸及高點回檔動態停利 (428.0),2026-06-11 09:32:00,43257.0,43316.0,43257.0,43299.0,300,09:32:00,2026-06-11,3,0.0011560960947074594,300,43057.405651146335,0.005610982482573874,53.82329517150356,78.13417799628078,-24.310882824777224,96.42857142857143,47.94871794785733,25.510204081242193,42.0,17.0,0.0,67.8,0,43186.0,43179.0,0.00016211584334977278,0.002616588709303881,-0.001498939212249758,43509.0,43215.0,-0.004826587602564876,0.001943769524470625,0,0.005571311430072398,43497.54597079965,43230.45402920035,0.006159301300601684,1,6159.1749644381225,-4372.054917599636,43364.0,2.560382350430662,0.7194244604299295,0.0011560960947074594,-1,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-11 09:33:59,09:34:55,TXV43800F6,Call,238.0,216.0,-4800.0,-0.10084033613445378,觸及原始動態停損 (216.9),2026-06-11 09:33:00,43289.0,43292.0,43182.0,43188.0,461,09:33:00,2026-06-11,3,-0.0025635695974502992,461,43059.087625986096,0.0029938482471723923,37.924916439653316,70.0923256849553,-32.16740924530198,96.14285714285714,40.642939149748564,19.60784313702422,101.0,3.0,6.0,73.6,1,43186.0,43179.0,0.00016211584334977278,4.6311304589449214e-05,-0.003882937562779032,43509.0,43182.0,-0.007377783906777739,0.0001389467833819615,0,0.002973321647553379,43511.26291271987,43201.43708728013,0.007146031099013866,1,9880.728535980148,2162.694161623548,43356.35,-1.1646302933030093,1.1112450283208117,-0.0025635695974502992,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-11 09:34:59,09:35:24,TXV43800F6,Call,228.0,208.0,-4400.0,-0.09649122807017543,觸及原始動態停損 (208.7),2026-06-11 09:34:00,43186.0,43197.0,43135.0,43164.0,518,09:34:00,2026-06-11,3,-0.0005557099194221093,518,43060.30347214552,0.0024081699266601123,23.122199012235797,60.6983003504114,-37.576101338175604,95.5,39.68609865408564,27.027027026588755,22.0,11.0,29.0,63.6,0,43186.0,43179.0,0.00016211584334977278,-0.0005094243504839414,-0.004118359577781529,43509.0,43135.0,-0.00792939391849944,0.000672307870638677,1,0.002392490692841411,43514.17104406239,43170.82895593761,0.007921603232964529,1,10785.794500723588,1012.3760478848433,43342.5,-4.3356633680269985,1.2543891512259249,-0.0005557099194221093,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-11 09:38:00,09:38:12,TXV43800F6,Call,222.0,231.0,1400.0,0.03153153153153153,觸及高點回檔動態停利 (231.0),2026-06-11 09:37:00,43048.0,43092.0,43000.0,43047.0,465,09:37:00,2026-06-11,3,2.3230962226561402e-05,465,43060.6806907942,-0.00031770725810020367,-25.428367488151707,24.817002655232688,-50.24537014338439,89.14285714285714,33.24905183253415,0.8403361344326044,1.0,44.0,47.0,48.2,0,43186.0,43179.0,0.00016211584334977278,-0.0032186356689667206,-0.005524861878452945,43492.0,43000.0,-0.010231766761703067,0.0010930232558139282,1,-0.00031605238151696585,43529.471987240744,43042.82801275926,0.011242486903581723,1,9379.96954076851,-1303.404176540509,43286.15,-13.00109592201616,1.215368531099803,2.3230962226561402e-05,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-11 09:39:00,09:41:10,TXV43500F6,Call,362.0,371.0,700.0,0.019337016574585635,觸及高點回檔動態停利 (371.0),2026-06-11 09:38:00,43056.0,43193.0,43056.0,43182.0,411,09:38:00,2026-06-11,3,0.003136107045787151,411,43061.408995465965,0.0028004426085251805,-24.980646375610377,14.857472849064077,-39.83811922467446,93.07142857142857,36.766467065251824,73.91304347705577,126.0,11.0,0.0,53.2,1,43186.0,43179.0,0.00016211584334977278,-9.262260917889843e-05,-0.0022343554681632043,43492.0,43000.0,-0.007127747631748204,0.004232558139534786,0,0.002786382320495588,43525.34152551095,43032.058474489044,0.011397825050703813,1,8516.219769673704,29.427504386931737,43278.7,-11.067091501421034,1.0756346506122072,0.003136107045787151,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-11 09:42:00,09:43:18,TXV43800F6,Call,260.0,232.0,-6000.0,-0.11538461538461539,觸及原始動態停損 (234.0),2026-06-11 09:41:00,43182.0,43256.0,43182.0,43242.0,331,09:41:00,2026-06-11,3,0.001459042590147952,331,43063.94630825575,0.004134634816552165,-16.599699326092377,-1.9964804870350437,-14.603218839057334,92.28571428571429,41.06728538216364,73.07692307523669,60.0,14.0,0.0,51.4,1,43186.0,43179.0,0.00016211584334977278,0.001296716528504578,-0.0003687183511931731,43492.0,43000.0,-0.0057481835739904875,0.005627906976744056,0,0.004116091764502185,43500.98213996045,43014.917860039546,0.011236415038643546,0,8240.12780656304,-324.1954418483059,43257.95,-4.794506304486966,0.8667190363946932,0.001459042590147952,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-11 09:44:59,09:45:48,TXV43500F6,Call,346.0,302.0,-4600.0,-0.1329479768786127,觸及原始動態停損 (302.5),2026-06-11 09:44:00,43160.0,43166.0,43090.0,43115.0,284,09:44:00,2026-06-11,3,-0.0011583458820804138,284,43065.278434457396,0.0011545627324406195,-22.182620572923042,-10.006940921121068,-12.175679651801975,84.71428571428571,35.56962025253422,0.0,45.0,6.0,25.0,43.6,1,43186.0,43179.0,0.00016211584334977278,-0.0016440513129254472,-0.002791674472715703,43492.0,43000.0,-0.008668260829577655,0.002674418604651101,1,0.0011500118083575199,43476.99833031265,42994.401669687344,0.011161994847436144,0,10991.615798922801,3339.1326651126406,43235.7,-5.143563206300808,0.8185617524115333,-0.0011583458820804138,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-11 09:46:00,09:46:16,TXV43500F6,Call,302.0,309.0,750.0,0.016556291390728478,觸及高點回檔動態停利 (310.0),2026-06-11 09:45:00,43126.0,43133.0,42980.0,42988.0,651,09:45:00,2026-06-11,3,-0.002945610576365554,651,43064.85808924656,-0.0017847055036680015,-36.33233706622559,-15.272020150141973,-21.060316916083618,87.71428571428571,34.14337788520291,0.0,138.0,7.0,8.0,65.2,1,43186.0,43179.0,0.00016211584334977278,-0.004584819154355472,-0.005294237426186058,43492.0,42980.0,-0.011588338085164821,0.00018613308515588213,1,-0.00177843082427574,43473.828034516635,42959.77196548337,0.011894820278994562,0,17523.59924859111,19975.64186223683,43216.8,-9.397225217851302,1.8015774180107884,-0.002945610576365554,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-11 09:47:00,09:47:15,TXV43500F6,Call,319.0,328.0,1050.0,0.0219435736677116,觸及高點回檔動態停利 (329.0),2026-06-11 09:46:00,42988.0,43077.0,42986.0,43042.0,346,09:46:00,2026-06-11,3,0.001256164511026281,346,43064.64855454594,-0.0005259198740994323,-42.696561246826604,-20.7569283694789,-21.939632877347705,89.42857142857143,34.461910519368246,23.376623376319785,54.0,35.0,2.0,64.0,0,43186.0,43179.0,0.00016211584334977278,-0.0033344139304403437,-0.003692001435135269,43492.0,42980.0,-0.010346730433182877,0.0014425314099580865,1,-0.0005242538927107416,43462.050429508316,42940.949570491684,0.012062101061690431,0,9238.543424317619,9327.428861392686,43201.5,-11.23696823822339,0.9432933478709289,0.001256164511026281,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-11 09:48:00,09:52:42,TXV43500F6,Call,320.0,280.0,-6300.0,-0.13125,觸及原始動態停損 (280.1),2026-06-11 09:47:00,43042.0,43115.0,43038.0,43060.0,343,09:47:00,2026-06-11,3,0.0004181961804747836,343,43064.692435259596,-0.00010896247004783005,-45.76030883850035,-25.757604463283194,-20.002704375217156,86.57142857142857,41.280653950166304,36.18090452206762,18.0,55.0,4.0,60.6,0,43186.0,43179.0,0.00016211584334977278,-0.0029176121891353007,-0.0028875967645947344,43492.0,42980.0,-0.009932861215855562,0.0018613308515588215,1,-0.00010865967019791702,43435.59658175837,42933.80341824162,0.011619697798450292,0,8410.922551252848,-2347.8743206461654,43184.7,-11.795807631193666,0.918340026771303,0.0004181961804747836,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-11 09:53:00,09:54:11,TXV43500F6,Call,277.0,298.0,2850.0,0.06859205776173286,觸及高點回檔動態停利 (298.0),2026-06-11 09:52:00,43033.0,43038.0,42919.0,42927.0,458,09:52:00,2026-06-11,3,-0.0023473087291996375,458,43062.981360701444,-0.0031577321496262002,-65.46880927996244,-47.991485636766015,-17.477323643196428,87.42857142857143,33.59073359012835,21.917808218877838,106.0,5.0,8.0,62.0,1,43186.0,43179.0,0.00016211584334977278,-0.0059973139443336735,-0.003930722751784315,43292.0,42919.0,-0.008431118913424919,0.00018639763275005974,1,-0.0031552835202346544,43279.601241093274,42913.19875890673,0.008501927821965117,1,13943.663829787234,20456.543451972415,43096.4,-11.07912535172645,1.3528282380701437,-0.0023473087291996375,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
