entry_time,exit_time,symbol,direction,entry_price,exit_price,pnl,ret,reason,feat_date,feat_Open,feat_High,feat_Low,feat_Close,feat_Volume,feat_time,feat_date_only,feat_day_of_week,feat_ret,feat_mock_volume,feat_vwap,feat_vwap_bias,feat_macd,feat_signal,feat_macd_hist,feat_atr,feat_rsi,feat_rsi_fast,feat_body_length,feat_upper_shadow,feat_lower_shadow,feat_body_avg_5,feat_momentum_explosion,feat_daily_open,feat_yesterday_close,feat_gap_amplitude,feat_intraday_trend,feat_dist_from_ma20,feat_recent_high_20,feat_recent_low_20,feat_pullback_from_high,feat_bounce_from_low,feat_gap_filled,feat_spot_futures_proxy,feat_smooth_price,feat_is_peak,feat_is_trough,feat_recent_peak_val,feat_recent_trough_val,feat_inflection_breakout,feat_bb_upper,feat_bb_lower,feat_bb_width,feat_is_squeeze,feat_vwap_5,feat_slope_vwap,feat_ma_20,feat_slope_ma20,feat_vol_surge_ratio,feat_price_roc,feat_pv_divergence,feat_pc_ratio,feat_foreign_net_oi,feat_dealer_net_oi,feat_foreign_net_oi_zscore,feat_foreign_net_oi_momentum,feat_dealer_net_oi_zscore,feat_dealer_net_oi_momentum,feat_dealer_relative_momentum,feat_dealer_extreme_score,feat_foreign_spot_net,feat_dealer_spot_net
2026-06-15 11:33:59,2026-06-15 11:36:40,TXO46000F6,Call,364.0,348.0,-1800.0,-0.04945054945054945,觸及原始動態停損 (348.9),2026-06-15 11:33:00,45674.0,45727.0,45674.0,45703.0,371,11:33:00,2026-06-15,0,0.0006568432115254819,371,45704.39354542954,-3.0490404126186082e-05,5.057507843142957,0.4973313090794217,4.560176534063536,22.857142857142858,68.61313867911983,99.99999999454545,29.0,24.0,0.0,14.8,1,45400.0,44704.0,0.015569076592698293,0.006674008810572541,0.0010678085829906073,45727.0,45620.0,-0.0005248540249742925,0.001819377466023634,0,-3.052389272723563e-05,45663.5016559052,False,False,45662.58025437221,45643.28724586231,1,45689.168702552364,45619.331297447636,0.0015297021658383831,1,20881.543103448275,4191.664497998067,45654.25,1.1391255677822625,4.583075972766114,0.0006568432115254819,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-15 11:37:00,2026-06-15 11:37:26,TXO46000F6,Call,353.0,327.0,-2800.0,-0.07932011331444759,觸及原始動態停損 (329.8),2026-06-15 11:36:00,45699.0,45700.0,45664.0,45667.0,99,11:36:00,2026-06-15,0,-0.0006564982383964191,99,45704.3474595871,-0.0008171533270467083,9.446564741047041,5.041879297288023,4.404685443759018,24.928571428571427,56.44171778656329,21.8749999989746,32.0,1.0,3.0,19.2,1,45400.0,44704.0,0.015569076592698293,0.005881057268722338,0.00019054585913178763,45727.0,45620.0,-0.0013121350624357314,0.0010302498903989254,0,-0.0008179774452202637,45676.40884782347,True,False,45676.40884782347,45643.28724586231,0,45705.57567526911,45611.0243247309,0.0020708469333770496,0,6658.369661266568,-6811.361292467395,45658.3,0.887102515100546,1.2058465286089421,-0.0006564982383964191,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-15 11:39:01,2026-06-15 11:58:04,TXO46000F6,Put,327.0,311.0,-1800.0,-0.05504587155963303,📈 突破前次反曲高點 (45570.1)，空單趨勢反轉出場,2026-06-15 11:38:00,45610.0,45623.0,45596.0,45600.0,96,11:38:00,2026-06-15,0,-0.00013156163662675358,96,45703.56215583742,-0.0022659537014707094,-1.7632093521388015,3.4264229560260833,-5.189632308164885,30.714285714285715,39.20704845573172,0.0,10.0,13.0,4.0,26.6,0,45400.0,44704.0,0.015569076592698293,0.004405286343612238,-0.0011499917857729336,45727.0,45588.0,-0.0027773525488222982,0.0002632271650434267,0,-0.0022684881624755802,45649.86166260702,False,False,45676.40884782347,45643.28724586231,-1,45710.6486298752,45594.3513701248,0.0025474455889687333,0,5980.327868852459,4375.4735569601635,45652.5,-1.2046081738140086,0.9595202398704695,-0.00013156163662675358,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-15 11:59:02,2026-06-15 12:01:02,TXO46000F6,Call,321.0,310.0,-1300.0,-0.040498442367601244,📉 跌破前次反曲低點 (45569.3)，多單趨勢反轉出場,2026-06-15 11:58:00,45573.0,45596.0,45572.0,45592.0,48,11:58:00,2026-06-15,0,0.0004388659703327136,48,45700.44969711925,-0.002373055360242618,-16.734878971452417,-19.5837080340311,2.848829062578684,26.214285714285715,49.999999996875,99.99999999032258,19.0,4.0,1.0,14.8,1,45400.0,44704.0,0.015569076592698293,0.004229074889867748,0.0002457174950855809,45622.0,45534.0,-0.0006575774845469148,0.0012737734440198254,0,-0.002379284635619536,45573.865668716564,False,False,45570.081384212026,45569.3320858957,1,45620.86626088935,45540.733739110656,0.0017580323684247008,1,9312.408510638297,3455.957806391898,45580.8,-1.6012950748102324,0.6548431104958411,0.0004388659703327136,-1,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-15 12:17:02,2026-06-15 12:40:24,TXO46000F6,Call,324.0,305.0,-2100.0,-0.06481481481481481,觸及原始動態停損 (305.4),2026-06-15 12:16:00,45578.0,45605.0,45575.0,45593.0,110,12:16:00,2026-06-15,0,0.0003730033350886064,110,45697.267685039915,-0.0022817050191831713,0.1755514824471902,-7.501856797446353,7.677408279893543,22.785714285714285,76.55172413053984,67.99999999184,15.0,12.0,3.0,9.2,1,45400.0,44704.0,0.015569076592698293,0.004251101321585809,0.0007451867411633111,45605.0,45505.0,-0.0002631290428681008,0.0019338534227007597,0,-0.002288627287880509,45573.945721074066,False,False,45574.2340279786,45537.454075539485,1,45613.777939545784,45504.32206045422,0.0024025057390696086,0,14750.676470588236,4088.7539527245426,45559.05,0.5487685085898734,1.6200294550571421,0.0003730033350886064,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-15 12:41:04,2026-06-15 12:57:00,TXO46000F6,Put,303.0,309.0,600.0,0.013201320132013201,📈 突破前次反曲高點 (45558.0)，空單趨勢反轉出場,2026-06-15 12:40:00,45576.0,45576.0,45537.0,45537.0,156,12:40:00,2026-06-15,0,-0.0009433962264151496,156,45694.99483282505,-0.0034575960321927297,-8.191772164536815,-1.2816878699505074,-6.910084294586307,18.857142857142858,18.65671641596124,22.58064516019772,39.0,0.0,0.0,11.6,1,45400.0,44704.0,0.015569076592698293,0.003017621145374383,-0.0013607739634926945,45641.0,45537.0,-0.002278652965535324,0.0,0,-0.0034648711502771033,45572.98661512014,False,False,45615.68681362388,45537.454075539485,-1,45654.412822396895,45543.68717760311,0.002428244553204091,0,23444.79207920792,11469.11869216809,45599.05,-1.5019986449118523,2.783229259539996,-0.0009433962264151496,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-15 12:59:00,2026-06-15 13:00:33,TXO46000F6,Call,320.0,310.0,-1200.0,-0.0375,觸及原始動態停損 (310.9),2026-06-15 12:58:00,45576.0,45594.0,45572.0,45594.0,91,12:58:00,2026-06-15,0,0.000372995151062927,91,45692.30408351108,-0.002151436341039174,-2.80521329279145,-9.52335020947847,6.718136916687021,17.428571428571427,64.75409835322495,99.99999999268293,18.0,0.0,4.0,11.8,1,45400.0,44704.0,0.015569076592698293,0.004273127753303871,0.0009396020302429349,45594.0,45518.0,0.0,0.001669669141877902,0,-0.0021581008515928974,45560.71395751983,False,False,45558.00543618725,45541.300698280895,1,45587.95008053816,45514.44991946183,0.001613572443235892,1,14017.074324324325,-406.71513609629625,45551.2,0.2305151574683364,1.3935681469924415,0.000372995151062927,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-15 13:01:00,2026-06-15 13:02:17,TXO46000F6,Call,312.0,318.0,400.0,0.01282051282051282,觸及動態停利 (317.5),2026-06-15 13:00:00,45586.0,45588.0,45554.0,45568.0,116,13:00:00,2026-06-15,0,-0.00046063743446889127,116,45691.83748778909,-0.0027102759398148837,0.2658273114138865,-6.064962792480414,6.330790103894301,18.785714285714285,51.77304964024948,39.53488371817198,18.0,2.0,14.0,12.2,1,45400.0,44704.0,0.015569076592698293,0.00370044052863428,0.00032489484822147705,45604.0,45518.0,-0.0007894044382071576,0.0010984665407091458,0,-0.0027185244459025162,45566.696932812694,False,False,45558.00543618725,45541.300698280895,1,45591.630251222625,45514.76974877737,0.0016872690051468115,1,11878.4,836.4167984082449,45553.2,0.7464357692007823,1.6702663786656549,-0.00046063743446889127,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-15 13:03:01,2026-06-15 13:03:31,TXO46000F6,Call,324.0,331.0,500.0,0.015432098765432098,觸及動態停利 (330.9),2026-06-15 13:02:00,45578.0,45619.0,45575.0,45606.0,136,13:02:00,2026-06-15,0,0.0007241129616220032,136,45691.48286328362,-0.0018708708478426576,4.166968014447775,-2.890829971124485,7.05779798557226,20.714285714285715,73.99999999309334,64.40677965774202,28.0,13.0,3.0,15.4,1,45400.0,44704.0,0.015569076592698293,0.004537444933920606,0.00107447694703665,45619.0,45526.0,-0.00028496898222231344,0.0017572376224574584,0,-0.0018763915416740039,45575.56603700013,False,False,45558.00543618725,45541.300698280895,1,45602.60378542918,45511.49621457083,0.001999856682079944,0,11016.724689165187,-3003.888311736365,45557.05,1.1854674858103835,2.005899704985164,0.0007241129616220032,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-15 13:04:01,2026-06-15 13:12:58,TXO46000F6,Call,330.0,317.0,-1500.0,-0.045454545454545456,觸及原始動態停損 (317.5),2026-06-15 13:03:00,45607.0,45634.0,45605.0,45632.0,141,13:03:00,2026-06-15,0,0.0005701004253826358,141,45691.32634387481,-0.0012984158837569528,8.687761541586951,-0.5751116685821978,9.262873210169149,21.857142857142858,78.735632177573,99.9999999953125,25.0,2.0,2.0,16.8,1,45400.0,44704.0,0.015569076592698293,0.005110132158590196,0.001566044382597636,45634.0,45526.0,-4.3826971118025076e-05,0.0023283398497561322,0,-0.0013021399798907511,45586.8528296001,False,False,45558.00543618725,45541.300698280895,1,45617.23072945689,45504.069270543114,0.002483754268514009,0,10496.104404567699,-1163.705208977893,45560.65,1.6354504184128373,1.9394773039623179,0.0005701004253826358,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-15 13:13:00,2026-06-15 13:20:00,TXO46000F6,Call,320.0,316.0,-600.0,-0.01875,📉 跌破前次反曲低點 (45612.4)，多單趨勢反轉出場,2026-06-15 13:12:00,45632.0,45632.0,45606.0,45610.0,89,13:12:00,2026-06-15,0,-0.00043830813061584983,89,45690.498306069116,-0.0017618172060605698,18.043352750260965,16.094455063702757,1.9488976865582082,24.428571428571427,53.92156862375048,8.695652173345934,22.0,0.0,4.0,13.8,1,45400.0,44704.0,0.015569076592698293,0.00462555066079285,0.0002006541544730253,45655.0,45527.0,-0.000985653269083321,0.0018230939881827967,0,-0.0017652808241318723,45624.9666509633,True,False,45624.9666509633,45541.300698280895,0,45676.64272287358,45525.05727712642,0.003324180267410684,0,8352.448559670782,-2647.1106703447326,45600.85,3.1478617573181853,0.9700272479458307,-0.00043830813061584983,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-15 13:22:00,2026-06-15 13:25:00,TXO46000F6,Put,315.0,307.0,-1000.0,-0.031746031746031744,尾盤強制平倉 (EOD),2026-06-15 13:21:00,45593.0,45600.0,45587.0,45589.0,121,13:21:00,2026-06-15,0,-0.0001096635522217504,121,45688.95962462153,-0.0021878288637515787,3.146423446800327,8.356746533129588,-5.210323086329261,19.142857142857142,33.33333332944444,0.0,4.0,7.0,2.0,8.6,0,45400.0,44704.0,0.015569076592698293,0.004162995594713565,-0.000637904691339576,45655.0,45575.0,-0.0014456247946555373,0.0003071859572133778,0,-0.0021912272677188983,45603.690589568076,False,False,45610.70404620011,45612.38005775013,-1,45654.69680743273,45581.50319256727,0.0016044862645630232,1,9494.438898450946,6294.616483772939,45618.1,0.6247910512380278,1.0670194003433242,-0.0001096635522217504,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
