entry_date,signal,opt_type,K,T,prob_down,prob_neutral,prob_up,atr,macd_hist,rsi,vwap_bias,vix_ret_1d,exit_date,trade_type,ret
2026-05-25 22:15:00,1,Call,44250,0.019178082191780823,6.2356994e-05,0.016949525,0.1994341,18.0,-2.6417030085771884,64.33566432936573,0.010317495226045036,0,2026-05-25 21:00:00,Stop_Loss,-0.012173830567683348
2026-05-25 21:01:00,2,Call,44050,0.019178082191780823,0.0025648733,0.013442722,0.17861074,10.357142857142858,-2.3228166411770523,32.467532461629276,0.006622477308581185,0,2026-05-25 21:02:00,Trailing_Stop,0.006053646594972771
2026-05-25 21:03:00,3,Call,44050,0.019178082191780823,0.14822385,0.011233538,0.063661784,10.785714285714286,-0.8774552003176428,46.37681158479311,0.0070004064792980126,0,2026-05-25 21:04:00,Trailing_Stop,0.01179640166103877
2026-05-25 21:05:00,3,Call,44100,0.019178082191780823,0.18307553,0.014079135,0.05537616,12.714285714285714,1.2018462296099361,54.54545453774105,0.007422821449395183,0,2026-05-25 21:06:00,Trailing_Stop,0.0040854757031122966
2026-05-25 21:07:00,3,Call,44100,0.019178082191780823,0.1310742,0.00905998,0.067535,13.428571428571429,4.322031831609126,63.80952380101587,0.007711122669496493,0,2026-05-25 20:59:00,Stop_Loss,-0.02245710075262945
2026-05-25 21:10:00,1,Call,44100,0.019178082191780823,0.0008399507,0.008610656,0.27142817,12.642857142857142,-1.8766188497204013,27.77777777345679,0.00676256042061575,0,2026-05-25 21:13:00,Stop_Loss,-0.009486525935480591
2026-05-25 21:14:00,1,Call,44100,0.019178082191780823,0.0029265706,0.03146543,0.22066155,13.142857142857142,1.459522446015718,61.68224298258363,0.007287723180242019,0,2026-05-25 21:18:00,Stop_Loss,-0.009882794615310126
2026-05-25 21:19:00,1,Call,44100,0.019178082191780823,0.0011158274,0.0048343693,0.22693239,9.785714285714286,-1.1879864324019929,46.753246744746164,0.00727777609904807,0,2026-05-25 21:21:00,Stop_Loss,-0.009296390125639282
2026-05-25 20:58:00,1,Call,44100,0.019178082191780823,0.0010341154,0.005617457,0.21286172,9.785714285714286,-2.416052044501433,32.222222217209875,0.007157337057504987,0,2026-05-25 20:34:00,Trailing_Stop,0.007822977642292046
2026-05-25 20:35:00,1,Call,44100,0.019178082191780823,0.00054096844,0.001603946,0.18551753,13.857142857142858,0.20966927938373975,52.38095237396825,0.007395587052075105,0,2026-05-25 20:36:00,Stop_Loss,-0.010280916877366472
2026-05-25 20:37:00,1,Call,44100,0.019178082191780823,0.002069803,0.001831455,0.2179786,13.071428571428571,-0.5362526705221758,54.44444443597531,0.0073247767062119854,0,2026-05-25 20:57:00,Stop_Loss,-0.0098768828166191
2026-05-25 20:44:00,1,Call,44100,0.019178082191780823,0.000116445306,0.028957417,0.2724423,12.0,-0.9562051601774373,36.4705882292872,0.007042975295328701,0,2026-05-25 20:46:00,Stop_Loss,-0.009376704397491454
2026-05-25 20:47:00,2,Call,44100,0.019178082191780823,0.0054228115,0.06624226,0.18896429,11.071428571428571,-0.053873840320793454,41.489361695948396,0.00727678408161967,0,2026-05-25 20:49:00,Stop_Loss,-0.014142272914084302
2026-05-25 20:50:00,2,Call,44100,0.019178082191780823,0.0001226371,0.037549745,0.22078775,11.142857142857142,-1.2858025460660736,44.761904755936506,0.0071990426723706836,0,2026-05-25 20:53:00,Stop_Loss,-0.01435504314356188
2026-05-25 20:54:00,1,Call,44050,0.019178082191780823,9.5060204e-05,0.033350702,0.22431935,11.428571428571429,-2.1254959603056345,36.36363635785124,0.0069377123667725355,0,2026-05-25 20:45:00,Take_Profit,0.011076083967206038
2026-05-25 21:23:00,-2,Put,44100,0.019178082191780823,0.0042118947,0.26128095,0.20580125,8.428571428571429,0.8520249886604916,53.84615383648915,0.007728648812884779,0,2026-05-25 21:24:00,Stop_Loss,-0.011490050654000543
2026-05-25 21:25:00,-2,Put,44100,0.019178082191780823,0.0014840434,0.2477145,0.20301393,8.714285714285714,-1.52521676918684,39.99999999377778,0.007315082337438106,0,2026-05-25 21:53:00,Stop_Loss,-0.011694350792797849
2026-05-25 21:54:00,1,Call,44100,0.019178082191780823,8.19572e-05,0.05506119,0.22462964,11.428571428571429,5.206960770668237,77.66990290206428,0.007850871948397002,0,2026-05-25 21:56:00,Trailing_Stop,0.023189054608028902
2026-05-25 21:57:00,2,Call,44150,0.019178082191780823,0.0005869016,0.19339979,0.18782209,12.642857142857142,7.000577895249803,87.71929823484149,0.008591816304254946,0,2026-05-25 21:59:00,Trailing_Stop,0.007921703968343097
2026-05-25 22:00:00,2,Call,44150,0.019178082191780823,0.0010444227,0.16637766,0.17755584,14.785714285714286,7.919634988983532,90.35087718188673,0.008793567077319325,0,2026-05-25 22:02:00,Trailing_Stop,0.010806476294935969
2026-05-25 21:52:00,2,Call,44100,0.019178082191780823,0.0026362455,0.1464554,0.17275979,15.857142857142858,6.720758612894471,97.34513273130237,0.009284648206018887,0,2026-05-25 22:03:00,Trailing_Stop,0.0710013229906478
2026-05-25 22:05:00,2,Call,44200,0.019178082191780823,0.0005686486,0.15726754,0.18898031,16.714285714285715,7.204035887565382,97.3214285592634,0.009529291950611111,0,2026-05-25 22:06:00,Trailing_Stop,0.019081149518668676
2026-05-25 22:07:00,2,Call,44250,0.019178082191780823,0.0008349181,0.10982959,0.18595256,18.642857142857142,9.648156234718961,98.62068964565042,0.010760774162635134,0,2026-05-25 22:08:00,Stop_Loss,-0.020995430739623483
2026-05-25 22:09:00,2,Call,44250,0.019178082191780823,0.002975113,0.1628398,0.17324108,20.428571428571427,7.395080907978702,84.4720496820956,0.010198623120687068,0,2026-05-25 22:13:00,Trailing_Stop,0.007805903152038152
2026-05-25 22:14:00,2,Call,44250,0.019178082191780823,0.00013631112,0.013721116,0.1919125,19.642857142857142,1.6083644266532247,77.56410255714168,0.01057493973342426,0,2026-05-25 22:04:00,Stop_Loss,-0.021924007873410704
2026-05-25 21:51:00,2,Call,44100,0.019178082191780823,0.00012525763,0.009153077,0.19523178,16.5,7.468325560189065,97.16981130792097,0.009703880205211167,0,2026-05-25 21:50:00,Stop_Loss,-0.01897591293650725
2026-05-25 21:49:00,1,Call,44100,0.019178082191780823,3.647478e-05,0.0023779373,0.20047137,11.785714285714286,3.344744355135406,61.11111110432098,0.007575294167616134,0,2026-05-25 21:26:00,Stop_Loss,-0.009286818063786596
2026-05-25 21:27:00,2,Call,44100,0.019178082191780823,0.00059577153,0.009544388,0.18764532,9.357142857142858,-1.5172106537932262,38.70967741352758,0.007104376115817722,0,2026-05-25 21:32:00,Stop_Loss,-0.012653409960115181
2026-05-25 21:33:00,1,Call,44100,0.019178082191780823,6.472012e-05,0.0026577178,0.18673068,11.357142857142858,-0.44623161953085777,43.925233639112584,0.0069419508369735145,0,2026-05-25 21:34:00,Stop_Loss,-0.00947949692466783
2026-05-25 21:35:00,2,Call,44050,0.019178082191780823,0.00024447334,0.0062219333,0.18883553,11.428571428571429,-1.433916736915413,41.304347819801514,0.00686714462299222,0,2026-05-25 21:39:00,Trailing_Stop,0.004242713628233166
2026-05-25 21:40:00,2,Call,44050,0.019178082191780823,0.041906178,0.047372483,0.12557277,14.0,-0.9825963980026327,40.186915882592366,0.006595554512906821,0,2026-05-25 21:42:00,Trailing_Stop,0.004173475837142476
2026-05-25 21:43:00,3,Call,44050,0.019178082191780823,0.046648365,0.018997202,0.101437084,14.5,-1.0862250218951184,41.66666666180556,0.00670321848513889,0,2026-05-25 21:47:00,Trailing_Stop,0.00990411766749274
2026-05-25 21:48:00,3,Call,44100,0.019178082191780823,0.024366742,0.0038666541,0.13485208,11.5,1.223345612488255,58.1632652978134,0.007194947007120471,0,2026-05-25 22:16:00,Take_Profit,0.045428487008498934
2026-05-25 17:00:00,1,Call,43950,0.019178082191780823,0.010425993,0.0028448151,0.14874122,19.071428571428573,-1.5688073447407263,65.99999999383999,0.010210428737636973,0,2026-05-25 19:16:00,Take_Profit,0.022106927847254276
2026-05-25 16:58:00,3,Call,43950,0.019178082191780823,0.04211366,0.0029223417,0.12506026,10.571428571428571,2.606374133720955,74.32432431026297,0.006824876384197359,0,2026-05-25 10:57:00,Stop_Loss,-0.01881541256174918
2026-05-25 10:58:00,3,Call,43800,0.019178082191780823,0.061970413,0.0032463016,0.11062536,32.92857142857143,-1.2715869884189317,48.017621142413006,0.0025239566548741843,0,2026-05-25 11:01:00,Trailing_Stop,0.02144193529038259
2026-05-25 11:02:00,3,Call,43850,0.019178082191780823,0.051096056,0.0027726719,0.14392951,31.928571428571427,2.557656818815266,52.75229357459389,0.0031364656520788967,0,2026-05-25 11:05:00,Stop_Loss,-0.04886623943388361
2026-05-25 11:06:00,3,Call,43800,0.019178082191780823,0.10831206,0.0041523203,0.1072251,31.571428571428573,3.539512549735546,49.06542055753778,0.0028803400642498926,0,2026-05-25 10:56:00,Stop_Loss,-0.047490726390815446
2026-05-25 11:07:00,3,Call,43800,0.019178082191780823,0.18507256,0.03620193,0.114477254,33.357142857142854,-2.4918988927612222,43.83561643555388,0.0022315477185459497,0,2026-05-25 11:09:00,Trailing_Stop,0.004198170874865912
2026-05-25 11:10:00,3,Call,43800,0.019178082191780823,0.20098454,0.03576196,0.09945402,31.0,4.223351569205314,59.633027519106136,0.0028811540198626397,0,2026-05-25 11:13:00,Stop_Loss,-0.04682974850952683
2026-05-25 11:14:00,3,Call,43750,0.019178082191780823,0.18076214,0.034336504,0.104314774,30.214285714285715,-0.8474717499734776,49.53703703382631,0.0018992573770503672,0,2026-05-25 11:17:00,Stop_Loss,-0.04577247550780408
2026-05-25 11:18:00,3,Call,43750,0.019178082191780823,0.19097027,0.034828573,0.09586502,29.714285714285715,-6.566923849210612,39.73799126394615,0.0011473994323729455,0,2026-05-25 11:08:00,Trailing_Stop,0.05273860610997729
2026-05-25 11:19:00,3,Call,43750,0.019178082191780823,0.09585752,0.006544372,0.107929096,31.5,4.038989191211906,59.090909087148766,0.0029769983833231877,0,2026-05-25 10:55:00,Trailing_Stop,0.033858442968746676
2026-05-25 10:53:00,3,Call,43800,0.019178082191780823,0.15907133,0.025139645,0.10148196,31.571428571428573,-2.6903584809909997,39.2694063901837,0.0020121179589070335,0,2026-05-25 10:31:00,Trailing_Stop,0.039771152963808155
2026-05-25 10:32:00,2,Call,43850,0.019178082191780823,0.083734386,0.027203642,0.111868165,49.642857142857146,0.5106783044200291,52.1126760546254,0.004352579806724787,0,2026-05-25 10:34:00,Trailing_Stop,0.01088191226561606
2026-05-25 10:35:00,3,Call,43850,0.019178082191780823,0.17134474,0.10377317,0.1150952,48.285714285714285,5.318504102565704,44.76614699192266,0.0035948116148359853,0,2026-05-25 10:36:00,Trailing_Stop,0.010774085345238344
2026-05-25 10:37:00,2,Call,43850,0.019178082191780823,0.107095405,0.1652368,0.085723236,45.857142857142854,6.620909123512309,50.85158150678365,0.00394335582796741,0,2026-05-25 10:40:00,Stop_Loss,-0.04648533987061203
